source,brand,model,year,price,city,mileage_km,mileage_missing,body_type,engine_volume_l,fuel_type,transmission,drive_type,steering_wheel,color,condition,car_age,is_new
kolesa_parsed,Toyota,Camry,2013,11000000,unknown,204000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,13,0
kolesa_parsed,Toyota,Carina,1996,2000000,unknown,-1,1,sedan,1.6,petrol,automatic,unknown,unknown,unknown,used,30,0
kolesa_parsed,Skoda,Superb,2015,8200000,unknown,-1,1,liftback,1.8,petrol,robot,unknown,unknown,черный,used,11,0
kolesa_parsed,Hyundai,Grandeur,2011,8600000,unknown,131500,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,15,0
kolesa_parsed,Toyota,Camry,2007,6200000,unknown,318000,0,sedan,2.4,petrol,automatic,unknown,unknown,серебристый,used,19,0
kolesa_parsed,Hyundai,Accent,2021,7700000,unknown,122000,0,sedan,1.6,petrol,automatic,unknown,unknown,unknown,used,5,0
kolesa_parsed,Toyota,Camry,2023,17999999,unknown,85000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,3,0
kolesa_parsed,Cadillac,Escalade,2009,9000000,unknown,-1,1,suv,6.2,petrol,automatic,unknown,unknown,черный,used,17,0
kolesa_parsed,Toyota,Alphard,2005,7500000,unknown,190000,0,minivan,2.4,petrol,automatic,unknown,unknown,черный,used,21,0
kolesa_parsed,BYD,Song Plus,2025,16400000,unknown,58,0,crossover,1.5,hybrid,variator,unknown,unknown,unknown,new,1,1
kolesa_parsed,ГАЗ,3110 Волга,2003,1100000,unknown,-1,1,sedan,2.4,petrol,manual,unknown,unknown,unknown,used,23,0
kolesa_parsed,Toyota,Camry,2012,6499999,unknown,369840,0,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,14,0
kolesa_parsed,ВАЗ,(Lada) Priora 2170,2014,2700000,unknown,-1,1,sedan,1.6,petrol,manual,unknown,unknown,unknown,used,12,0
kolesa_parsed,Hyundai,Accent,2020,7200000,unknown,108000,0,sedan,1.6,petrol,automatic,unknown,unknown,unknown,used,6,0
kolesa_parsed,Hyundai,H-1,2009,9200000,unknown,224000,0,minivan,2.5,diesel,automatic,unknown,unknown,черный,used,17,0
kolesa_parsed,Audi,A6,1996,3200000,unknown,245587,0,sedan,2.6,petrol,automatic,unknown,unknown,серебристый,used,30,0
kolesa_parsed,Toyota,Camry,2019,12750000,unknown,81000,0,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Renault,Duster,2019,6030000,unknown,173944,0,crossover,-1,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Lexus,GS 350,2008,8500000,unknown,290000,0,sedan,3.5,petrol,automatic,unknown,unknown,unknown,used,18,0
kolesa_parsed,Volkswagen,Touareg,2006,6000000,unknown,364000,0,crossover,3.6,petrol,automatic,unknown,unknown,черный,used,20,0
kolesa_parsed,Toyota,Land Cruiser Prado,2023,43000000,unknown,38000,0,suv,2.4,petrol,automatic,unknown,unknown,unknown,used,3,0
kolesa_parsed,Volkswagen,Transporter,1993,2700000,unknown,531851,0,minivan,2.5,petrol,manual,unknown,unknown,белый,used,33,0
kolesa_parsed,Toyota,Alphard,2005,6650000,unknown,-1,1,minivan,-1,petrol,automatic,unknown,unknown,белый,used,21,0
kolesa_parsed,Audi,A6,2015,11500000,unknown,67700,0,sedan,1.8,petrol,robot,unknown,unknown,unknown,used,11,0
kolesa_parsed,Kia,Rio X-Line,2019,8000000,unknown,21000,0,hatchback,1.6,petrol,automatic,unknown,unknown,серый,used,7,0
kolesa_parsed,Mercedes-Benz,E 280,1995,3300000,unknown,-1,1,sedan,2.8,petrol,automatic,unknown,unknown,серебристый,used,31,0
kolesa_parsed,Kia,Rio,2021,5300000,unknown,92114,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,5,0
kolesa_parsed,BYD,Song Plus,2025,14800000,unknown,4800,0,crossover,-1,unknown,automatic,unknown,unknown,серый,used,1,0
kolesa_parsed,Hyundai,Accent,2020,6140000,unknown,149904,0,sedan,1.4,petrol,manual,unknown,unknown,белый,used,6,0
kolesa_parsed,Chery,Tiggo 7 Pro,2022,8450000,unknown,52637,0,crossover,1.5,petrol,automatic,unknown,unknown,белый,used,4,0
kolesa_parsed,Chevrolet,TrailBlazer,2022,12390000,unknown,103275,0,suv,3.6,petrol,automatic,unknown,unknown,серый,used,4,0
kolesa_parsed,BMW,330,2001,3800000,unknown,-1,1,coupe,-1,petrol,automatic,unknown,unknown,синий,used,25,0
kolesa_parsed,BMW,528,2008,6500000,unknown,344000,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,18,0
kolesa_parsed,Kia,K5,2021,12890000,unknown,43255,0,sedan,-1,petrol,automatic,unknown,unknown,белый,used,5,0
kolesa_parsed,Daewoo,Nexia,2012,900000,unknown,242132,0,sedan,1.5,petrol,manual,unknown,unknown,черный,used,14,0
kolesa_parsed,Daewoo,Matiz,2011,1550000,unknown,85000,0,hatchback,0.8,petrol,manual,unknown,unknown,unknown,used,15,0
kolesa_parsed,Lexus,RX 350 Executive,2025,36990000,unknown,-1,1,crossover,2.4,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Toyota,Hilux Comfort,2019,14888000,unknown,240899,0,pickup,2.7,petrol,manual,unknown,unknown,белый,used,7,0
kolesa_parsed,Toyota,Camry Luxe,2018,13700000,unknown,71843,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,8,0
kolesa_parsed,Toyota,Land Cruiser Luxe,2018,32000000,unknown,212807,0,suv,4.6,petrol,automatic,unknown,unknown,черный,used,8,0
kolesa_parsed,Volkswagen,Passat,1994,1550000,unknown,-1,1,wagon,-1,petrol,manual,unknown,unknown,unknown,used,32,0
kolesa_parsed,Geely,Galaxy M9,2025,19000000,unknown,10,0,suv,1.5,hybrid,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Kia,K5,2022,11450000,unknown,109669,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,4,0
kolesa_parsed,ВАЗ,(Lada) Priora 2170,2013,2400000,unknown,209000,0,sedan,1.6,petrol,manual,unknown,unknown,серебристый,used,13,0
kolesa_parsed,Mercedes-Benz,S 600,1993,222000000,unknown,38400,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,33,0
kolesa_parsed,Mercedes-Benz,S 450 4MATIC,2025,128000000,unknown,-1,1,sedan,-1,petrol,automatic,unknown,unknown,черный,new,1,1
kolesa_parsed,Cadillac,De Ville,1994,5000000,unknown,130000,0,sedan,4.9,petrol,automatic,unknown,unknown,белый,used,32,0
kolesa_parsed,Li,L6 Pro,2025,24100000,unknown,-1,1,crossover,1.5,hybrid,automatic,unknown,unknown,черный,new,1,1
kolesa_parsed,Porsche,Macan S,2025,74703120,unknown,20,0,crossover,2.9,petrol,robot,unknown,unknown,черный,new,1,1
kolesa_parsed,Toyota,Highlander,2008,11990000,unknown,78000,0,crossover,3.5,petrol,automatic,unknown,unknown,unknown,used,18,0
kolesa_parsed,Land Rover,Range Rover Sport,2015,24990000,unknown,71750,0,suv,-1,petrol,automatic,unknown,unknown,белый,used,11,0
kolesa_parsed,Li,L9 Ultra,2025,32900000,unknown,50,0,crossover,1.5,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Ford,Focus,2012,4350000,unknown,150000,0,sedan,-1,petrol,robot,unknown,unknown,unknown,used,14,0
kolesa_parsed,Changan,CS75,2025,9970000,unknown,-1,1,crossover,1.5,petrol,automatic,unknown,unknown,белый,new,1,1
kolesa_parsed,Mercedes-Benz,Vito,2003,3250000,unknown,-1,1,minivan,2.2,diesel,manual,unknown,unknown,белый,used,23,0
kolesa_parsed,Jeep,Wrangler,1995,8000000,unknown,168000,0,suv,2.5,petrol,manual,unknown,unknown,зеленый,used,31,0
kolesa_parsed,ВАЗ,(Lada) 2115,2005,650000,unknown,-1,1,sedan,1.6,petrol,manual,unknown,unknown,серый,used,21,0
kolesa_parsed,Toyota,Gaia,1998,2900000,unknown,-1,1,minivan,-1,petrol,automatic,unknown,unknown,белый,used,28,0
kolesa_parsed,Toyota,RAV4,2008,5500000,unknown,340000,0,crossover,2.4,petrol,automatic,unknown,unknown,серый,used,18,0
kolesa_parsed,Chevrolet,Malibu,2020,10500000,unknown,69000,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,6,0
kolesa_parsed,Hyundai,Solaris,2014,5600000,unknown,117000,0,hatchback,1.4,petrol,automatic,unknown,unknown,белый,used,12,0
kolesa_parsed,Toyota,Camry,2019,12500000,unknown,-1,1,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,7,0
kolesa_parsed,Daewoo,Nexia,2013,2750000,unknown,136000,0,sedan,1.5,petrol,manual,unknown,unknown,белый,used,13,0
kolesa_parsed,Audi,A6,1995,3650000,unknown,-1,1,sedan,-1,petrol,manual,unknown,unknown,unknown,used,31,0
kolesa_parsed,Chevrolet,Niva,2013,2800000,unknown,100000,0,suv,1.7,petrol,manual,unknown,unknown,unknown,used,13,0
kolesa_parsed,Mazda,626,1991,1300000,unknown,39827,0,wagon,2.2,petrol,manual,unknown,unknown,красный,used,35,0
kolesa_parsed,Toyota,Camry,2003,3800000,unknown,-1,1,sedan,2.4,petrol,automatic,unknown,unknown,unknown,used,23,0
kolesa_parsed,Nissan,Maxima,1998,2500000,unknown,-1,1,sedan,2.5,petrol,automatic,unknown,unknown,зеленый,used,28,0
kolesa_parsed,Toyota,Carina E,1995,1250000,unknown,555555,0,sedan,1.6,petrol,manual,unknown,unknown,unknown,used,31,0
kolesa_parsed,Peugeot,407,2004,1500000,unknown,-1,1,sedan,2.9,petrol,automatic,unknown,unknown,unknown,used,22,0
kolesa_parsed,Lexus,LX 570,2010,16000000,unknown,230000,0,suv,5.7,petrol,automatic,unknown,unknown,белый,used,16,0
kolesa_parsed,Opel,Vectra,1992,850000,unknown,-1,1,sedan,1.8,petrol,manual,unknown,unknown,бежевый,used,34,0
kolesa_parsed,JAC,S3,2021,4500000,unknown,-1,1,crossover,1.5,petrol,variator,unknown,unknown,unknown,used,5,0
kolesa_parsed,ВАЗ,(Lada) Priora 2171,2013,1980000,unknown,230000,0,wagon,1.6,petrol,manual,unknown,unknown,белый,used,13,0
kolesa_parsed,Toyota,Camry,1998,3000000,unknown,350000,0,sedan,2.2,petrol,manual,unknown,unknown,зеленый,used,28,0
kolesa_parsed,Toyota,Camry,2010,8900000,unknown,168000,0,sedan,2.5,petrol,automatic,unknown,unknown,серый,used,16,0
kolesa_parsed,Mercedes-Benz,E 280,2000,1500000,unknown,1234,0,sedan,2.8,petrol,manual,unknown,unknown,unknown,used,26,0
kolesa_parsed,ВАЗ,(Lada) Vesta,2018,3500000,unknown,43000,0,sedan,1.6,petrol,robot,unknown,unknown,unknown,used,8,0
kolesa_parsed,Toyota,Camry,2016,7250000,unknown,94000,0,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,10,0
kolesa_parsed,Mercedes-Benz,E 230,1991,1100000,unknown,225000,0,sedan,2.3,petrol,manual,unknown,unknown,unknown,used,35,0
kolesa_parsed,Mercedes-Benz,E 200,1989,1047857,unknown,555555,0,sedan,-1,petrol,automatic,unknown,unknown,золотистый,used,37,0
kolesa_parsed,ВАЗ,(Lada) 2114,2012,1250000,unknown,300350,0,hatchback,1.6,petrol,manual,unknown,unknown,unknown,used,14,0
kolesa_parsed,Mercedes-Benz,E 280,1993,1500000,unknown,287000,0,sedan,2.8,petrol,automatic,unknown,unknown,черный,used,33,0
kolesa_parsed,Porsche,Cayenne,2009,8300000,unknown,-1,1,crossover,4.8,petrol,automatic,unknown,unknown,черный,used,17,0
kolesa_parsed,Mitsubishi,Lancer,2005,2500000,unknown,-1,1,sedan,1.5,petrol,manual,unknown,unknown,unknown,used,21,0
kolesa_parsed,Toyota,Highlander,2011,8200000,unknown,180000,0,crossover,2.7,petrol,automatic,unknown,unknown,черный,used,15,0
kolesa_parsed,Mercedes-Benz,C 320,2004,1500000,unknown,111111,0,sedan,3.2,petrol,automatic,unknown,unknown,серебристый,used,22,0
kolesa_parsed,Mercedes-Benz,C 230,2004,4300000,unknown,-1,1,sedan,1.8,petrol,automatic,unknown,unknown,золотистый,used,22,0
kolesa_parsed,Hyundai,Sonata,2020,9600000,unknown,78000,0,sedan,-1,petrol,automatic,unknown,unknown,белый,used,6,0
kolesa_parsed,JAC,S3,2017,4290000,unknown,61755,0,crossover,1.5,petrol,manual,unknown,unknown,белый,used,9,0
kolesa_parsed,Volkswagen,Passat,1991,1300000,unknown,578000,0,wagon,-1,petrol,manual,unknown,unknown,серый,used,35,0
kolesa_parsed,Chevrolet,Nexia,2022,5500000,unknown,32000,0,sedan,1.5,petrol,automatic,unknown,unknown,unknown,used,4,0
kolesa_parsed,Hyundai,Sonata,2010,5800000,unknown,300000,0,sedan,-1,petrol,automatic,unknown,unknown,unknown,used,16,0
kolesa_parsed,Toyota,Carina E,1992,1950000,unknown,-1,1,sedan,-1,petrol,manual,awd,unknown,unknown,used,34,0
kolesa_parsed,Ravon,Nexia R3,2020,4800000,unknown,80000,0,sedan,1.5,petrol,automatic,unknown,unknown,unknown,used,6,0
kolesa_parsed,Volkswagen,Touareg,2008,7900000,unknown,114000,0,crossover,3.6,petrol,automatic,unknown,unknown,коричневый,used,18,0
kolesa_parsed,Volkswagen,Polo,2015,4900000,unknown,150000,0,sedan,1.6,petrol,automatic,unknown,unknown,черный,used,11,0
kolesa_parsed,Toyota,Sienna,2013,8300000,unknown,160000,0,minivan,3.5,petrol,automatic,unknown,unknown,серый,used,13,0
kolesa_parsed,Hyundai,Porter,2025,14000000,unknown,1300,0,pickup,2.5,gas,manual,unknown,unknown,коричневый,used,1,0
kolesa_parsed,Hyundai,Tucson,2023,12200000,unknown,70000,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,3,0
kolesa_parsed,Hyundai,Accent,2014,5800000,unknown,94000,0,sedan,1.4,petrol,automatic,unknown,unknown,белый,used,12,0
kolesa_parsed,Land Rover,Range Rover,2006,7000000,unknown,265000,0,suv,4.2,petrol,automatic,unknown,unknown,unknown,used,20,0
kolesa_parsed,ВАЗ,(Lada) 2115,2007,1000000,unknown,150000,0,sedan,1.5,petrol,manual,unknown,unknown,голубой,used,19,0
kolesa_parsed,Kia,Sorento,2007,4500000,unknown,240000,0,suv,2.5,diesel,automatic,unknown,unknown,серебристый,used,19,0
kolesa_parsed,Hyundai,Elantra,2023,9150000,unknown,73000,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,3,0
kolesa_parsed,Chevrolet,Cobalt,2023,5800000,unknown,47250,0,sedan,1.5,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,Kia,Cerato,2015,7200000,unknown,134000,0,sedan,-1,petrol,automatic,unknown,unknown,unknown,used,11,0
kolesa_parsed,Mercedes-Benz,CLS 500,2005,5500000,unknown,-1,1,sedan,-1,petrol,automatic,unknown,unknown,unknown,used,21,0
kolesa_parsed,ГАЗ,ГАЗель,2022,9900000,unknown,-1,1,van,2.7,petrol,manual,unknown,unknown,unknown,used,4,0
kolesa_parsed,Lexus,LS 460,2008,4500000,unknown,-1,1,sedan,4.6,petrol,automatic,unknown,unknown,серый,used,18,0
kolesa_parsed,Toyota,Camry,2018,11000000,unknown,168000,0,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,8,0
kolesa_parsed,Toyota,Corolla,2022,10800000,unknown,96000,0,sedan,1.6,petrol,variator,unknown,unknown,белый,used,4,0
kolesa_parsed,Audi,80,1992,1600000,unknown,500,0,sedan,-1,petrol,manual,unknown,unknown,зеленый,used,34,0
kolesa_parsed,Mitsubishi,ASX,2020,9000000,unknown,70000,0,crossover,-1,petrol,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,Skoda,Octavia,2014,4500000,unknown,538456,0,liftback,1.4,petrol,manual,unknown,unknown,серебристый,used,12,0
kolesa_parsed,Toyota,Camry,2006,5300000,unknown,221000,0,sedan,2.4,petrol,automatic,unknown,unknown,белый,used,20,0
kolesa_parsed,Nissan,Cefiro,1997,2100000,unknown,500000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,29,0
kolesa_parsed,Toyota,Carina,1996,3700000,unknown,174419,0,sedan,1.5,petrol,automatic,unknown,unknown,серебристый,used,30,0
kolesa_parsed,BMW,520,2013,10400000,unknown,113000,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,13,0
kolesa_parsed,Audi,A4,1995,2300000,unknown,251000,0,sedan,2.6,petrol,automatic,unknown,unknown,unknown,used,31,0
kolesa_parsed,Opel,Omega,1996,1000000,unknown,370000,0,sedan,-1,petrol,manual,unknown,unknown,белый,used,30,0
kolesa_parsed,Toyota,Land Cruiser Prado,2008,11200000,unknown,240000,0,suv,2.7,petrol,automatic,unknown,unknown,серый,used,18,0
kolesa_parsed,BYD,Song Plus Flagship 505 EV,2025,12900000,unknown,-1,1,crossover,1.5,hybrid,variator,unknown,unknown,белый,new,1,1
kolesa_parsed,BMW,X5,2018,32000000,unknown,86000,0,crossover,-1,petrol,automatic,unknown,unknown,серый,used,8,0
kolesa_parsed,Chevrolet,Cobalt,2020,5300000,unknown,118556,0,sedan,1.5,petrol,automatic,unknown,unknown,синий,used,6,0
kolesa_parsed,Toyota,RAV4,2018,12300000,unknown,115000,0,crossover,2.5,petrol,automatic,awd,unknown,unknown,used,8,0
kolesa_parsed,Volkswagen,Polo,2012,4800000,unknown,-1,1,sedan,1.6,petrol,automatic,unknown,unknown,белый,used,14,0
kolesa_parsed,Hyundai,Grandeur,2015,9200000,unknown,205000,0,sedan,-1,petrol,automatic,unknown,unknown,черный,used,11,0
kolesa_parsed,Volkswagen,Polo,2015,3400000,unknown,360000,0,sedan,1.6,petrol,automatic,unknown,unknown,белый,used,11,0
kolesa_parsed,Opel,Zafira,2005,3700000,unknown,198000,0,minivan,1.8,petrol,manual,unknown,unknown,серебристый,used,21,0
kolesa_parsed,BMW,X5,2002,2100000,unknown,777777,0,crossover,4.4,petrol,automatic,unknown,unknown,синий,used,24,0
kolesa_parsed,Toyota,Mark X,2005,4200000,unknown,180000,0,sedan,-1,petrol,automatic,unknown,unknown,unknown,used,21,0
kolesa_parsed,Renault,Sandero Stepway,2016,4500000,unknown,81000,0,hatchback,1.6,petrol,manual,unknown,unknown,серебристый,used,10,0
kolesa_parsed,Toyota,Hilux,2015,20000000,unknown,233000,0,pickup,2.8,diesel,automatic,unknown,unknown,черный,used,11,0
kolesa_parsed,ВАЗ,(Lada) Vesta,2015,4000000,unknown,139000,0,sedan,1.6,petrol,manual,unknown,unknown,серебристый,used,11,0
kolesa_parsed,УАЗ,Patriot,2014,5800000,unknown,62000,0,suv,2.7,petrol,manual,unknown,unknown,серый,used,12,0
kolesa_parsed,Volkswagen,Passat,2012,5200000,unknown,227000,0,sedan,1.8,petrol,robot,unknown,unknown,белый,used,14,0
kolesa_parsed,Toyota,Land Cruiser,2017,42000000,unknown,70000,0,suv,4.6,petrol,automatic,unknown,unknown,серый,used,9,0
kolesa_parsed,BMW,740,2015,15500000,unknown,165000,0,sedan,-1,diesel,automatic,unknown,unknown,серый,used,11,0
kolesa_parsed,Mercedes-Benz,E 500,2010,10000000,unknown,250000,0,sedan,5.5,petrol,automatic,unknown,unknown,серый,used,16,0
kolesa_parsed,Toyota,RAV4,2015,6900000,unknown,190000,0,crossover,2.5,petrol,automatic,unknown,unknown,unknown,used,11,0
kolesa_parsed,Hyundai,Accent,2014,4900000,unknown,240970,0,sedan,1.6,petrol,automatic,unknown,unknown,красный,used,12,0
kolesa_parsed,Mercedes-Benz,E 280,1990,3500000,unknown,777,0,sedan,2.8,petrol,automatic,unknown,unknown,unknown,used,36,0
kolesa_parsed,ГАЗ,3110 Волга,1999,500000,unknown,110000,0,sedan,2.4,petrol,manual,unknown,unknown,unknown,used,27,0
kolesa_parsed,Toyota,RAV4,2008,6200000,unknown,228000,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,18,0
kolesa_parsed,Kia,Cerato,2018,7790000,unknown,79000,0,sedan,-1,petrol,automatic,unknown,unknown,синий,used,8,0
kolesa_parsed,Porsche,Cayenne,2012,19500000,unknown,86000,0,crossover,4.8,petrol,automatic,unknown,unknown,черный,used,14,0
kolesa_parsed,Kia,Sportage,2007,6000000,unknown,287017,0,crossover,-1,petrol,automatic,unknown,unknown,бежевый,used,19,0
kolesa_parsed,Lexus,RX 350,2007,9100000,unknown,306000,0,crossover,3.5,petrol,automatic,unknown,unknown,серый,used,19,0
kolesa_parsed,Chery,Tiggo 2 Pro,2025,6800000,unknown,1000,0,crossover,1.5,petrol,variator,unknown,unknown,белый,used,1,0
kolesa_parsed,BMW,X5,2007,6700000,unknown,290600,0,crossover,4.8,petrol,automatic,unknown,unknown,синий,used,19,0
kolesa_parsed,Lexus,RX 350,2007,8500000,unknown,250000,0,crossover,3.5,petrol,automatic,unknown,unknown,черный,used,19,0
kolesa_parsed,BMW,X7,2023,62500000,unknown,29000,0,crossover,-1,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,Audi,A6,2013,9000000,unknown,150000,0,sedan,-1,petrol,robot,unknown,unknown,белый,used,13,0
kolesa_parsed,GAC,GS5,2023,11000000,unknown,50000,0,crossover,1.5,petrol,automatic,unknown,unknown,серый,used,3,0
kolesa_parsed,Mercedes-Benz,ML 230,1998,3000000,unknown,420000,0,suv,2.3,petrol,manual,unknown,unknown,синий,used,28,0
kolesa_parsed,Hyundai,Santa Fe,2020,13500000,unknown,69200,0,crossover,2.5,petrol,automatic,unknown,unknown,серебристый,used,6,0
kolesa_parsed,Kia,Sorento,2024,21000000,unknown,14000,0,crossover,2.5,petrol,robot,unknown,unknown,серый,used,2,0
kolesa_parsed,Skoda,Superb,2011,4000000,unknown,-1,1,liftback,1.8,petrol,robot,unknown,unknown,unknown,used,15,0
kolesa_parsed,Toyota,Camry,2021,12950000,unknown,65200,0,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,5,0
kolesa_parsed,Toyota,Avensis,2010,7500000,unknown,200000,0,sedan,1.8,petrol,variator,unknown,unknown,серебристый,used,16,0
kolesa_parsed,Changan,CS75 Plus,2025,12000000,unknown,-1,1,crossover,1.5,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Hyundai,Sonata,2022,13000000,unknown,83000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,4,0
kolesa_parsed,Hyundai,Tucson,2024,14000000,unknown,24500,0,crossover,-1,petrol,automatic,unknown,unknown,серебристый,used,2,0
kolesa_parsed,Toyota,Land Cruiser,2018,34600000,unknown,160000,0,suv,4.6,petrol,automatic,unknown,unknown,unknown,used,8,0
kolesa_parsed,ВАЗ,(Lada) Largus,2014,4500000,unknown,192000,0,wagon,1.6,petrol,manual,unknown,unknown,белый,used,12,0
kolesa_parsed,Hyundai,Tucson,2020,11150000,unknown,131000,0,crossover,-1,petrol,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,Toyota,Land Cruiser,2004,9500000,unknown,-1,1,suv,4.7,petrol,automatic,unknown,unknown,черный,used,22,0
kolesa_parsed,Chevrolet,Spark,2022,5000000,unknown,40000,0,hatchback,-1,petrol,automatic,unknown,unknown,синий,used,4,0
kolesa_parsed,Daewoo,Nexia,2013,2600000,unknown,265000,0,sedan,1.5,petrol,manual,unknown,unknown,белый,used,13,0
kolesa_parsed,BMW,X5,2010,4500000,unknown,336000,0,crossover,4.8,petrol,automatic,unknown,unknown,черный,used,16,0
kolesa_parsed,ГАЗ,ГАЗель,2000,2200000,unknown,70000,0,van,2.9,petrol,manual,awd,unknown,бежевый,used,26,0
kolesa_parsed,Volkswagen,Polo,2015,4900000,unknown,210000,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,11,0
kolesa_parsed,Mitsubishi,Lancer,2008,3000000,unknown,398257,0,sedan,-1,petrol,variator,unknown,unknown,белый,used,18,0
kolesa_parsed,Toyota,Camry,2017,11500000,unknown,160000,0,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,9,0
kolesa_parsed,Mazda,Millenia,1999,900000,unknown,-1,1,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,27,0
kolesa_parsed,Toyota,Highlander,2002,6500000,unknown,384500,0,crossover,-1,petrol,automatic,unknown,unknown,золотистый,used,24,0
kolesa_parsed,Mercedes-Benz,C 180,2011,6700000,unknown,250000,0,sedan,1.8,petrol,automatic,unknown,unknown,черный,used,15,0
kolesa_parsed,Toyota,RAV4 Prestige+,2025,19490000,unknown,-1,1,crossover,-1,petrol,variator,unknown,unknown,unknown,new,1,1
kolesa_parsed,ГАЗ,ГАЗель,2004,6300000,unknown,356000,0,pickup,2.4,petrol,manual,unknown,unknown,белый,used,22,0
kolesa_parsed,Kia,Rio X-Line,2018,8250000,unknown,80000,0,hatchback,1.6,petrol,automatic,unknown,unknown,unknown,used,8,0
kolesa_parsed,ВАЗ,(Lada) Priora 2172,2012,2100000,unknown,175000,0,hatchback,1.6,petrol,manual,unknown,unknown,бордовый,used,14,0
kolesa_parsed,Toyota,Yaris,2008,3600000,unknown,270000,0,sedan,1.5,petrol,automatic,unknown,unknown,бордовый,used,18,0
kolesa_parsed,BYD,Seal 05,2025,8900000,unknown,2000,0,sedan,1.5,hybrid,variator,unknown,unknown,unknown,used,1,0
kolesa_parsed,Hyundai,Sonata,2019,7600000,unknown,263000,0,sedan,-1,gas,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Lexus,RX 300,1999,4200000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,зеленый,used,27,0
kolesa_parsed,Chrysler,PT Cruiser,2003,3000000,unknown,-1,1,hatchback,-1,petrol,automatic,unknown,unknown,черный,used,23,0
kolesa_parsed,Toyota,Camry,2020,12800000,unknown,56000,0,sedan,2.5,petrol,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,Hyundai,Starex,2007,3000000,unknown,300000,0,minivan,2.5,diesel,automatic,unknown,unknown,unknown,used,19,0
kolesa_parsed,BMW,M5,2022,60000000,unknown,26951,0,sedan,4.4,petrol,automatic,unknown,unknown,unknown,used,4,0
kolesa_parsed,Daewoo,Gentra,2014,3500000,unknown,206000,0,sedan,1.5,petrol,manual,unknown,unknown,белый,used,12,0
kolesa_parsed,Kia,Sorento,2019,13000000,unknown,130000,0,crossover,3.5,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Toyota,Ipsum,1996,4500000,unknown,380000,0,minivan,-1,petrol,automatic,unknown,unknown,unknown,used,30,0
kolesa_parsed,Kia,K5,2019,10500000,unknown,100000,0,sedan,-1,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,BMW,X3,2019,21500000,unknown,90000,0,crossover,-1,petrol,automatic,unknown,unknown,черный,used,7,0
kolesa_parsed,Dodge,RAM,2022,63000000,unknown,40000,0,pickup,6.2,petrol,automatic,unknown,unknown,unknown,used,4,0
kolesa_parsed,Nissan,X-Trail,2007,5500000,unknown,195000,0,crossover,2.5,petrol,automatic,unknown,unknown,золотистый,used,19,0
kolesa_parsed,Hyundai,Tucson,2019,12500000,unknown,71000,0,crossover,-1,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Toyota,Highlander,2022,22990000,unknown,90000,0,crossover,2.5,hybrid,variator,unknown,unknown,черный,used,4,0
kolesa_parsed,Infiniti,QX80,2022,36000000,unknown,30000,0,suv,5.6,petrol,automatic,unknown,unknown,unknown,used,4,0
kolesa_parsed,Haval,Xiaolong Max,2023,11000000,unknown,20000,0,crossover,1.5,petrol,automatic,unknown,unknown,серый,used,3,0
