source,brand,model,generation,generation_start_year,year,car_age,price,city,region,mileage_km,mileage_missing,mileage_per_year,is_new,is_low_mileage,is_high_mileage,body_type,engine_volume_l,engine_missing,fuel_type,transmission,drive_type,steering_wheel,color,customs_cleared,photo_count,options_count,has_abs,has_airbags,has_leather,has_heated_seats,has_ac,has_cruise_control,has_rear_camera,has_parking_sensors,has_bluetooth,has_alloy_wheels,has_sunroof,has_panorama,has_remote_start,is_fresh_import,tax_paid,inspection_passed
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2021,5,8500000,Костанай,Костанайская область,20000.0,0,4000.0,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,серый металлик,1,9,25,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2021,5,7350000,Алматы,Алматинская область,79000.0,0,15800.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2021,5,7750000,Шымкент,Туркестанская область,84000.0,0,16800.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2021,5,6500000,Алматы,Алматинская область,196984.0,0,39396.8,0,0,0,sedan,1.4,0,petrol,automatic,fwd,left,белый металлик,1,3,23,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,5600000,Астана,Акмолинская область,80000.0,0,20000.0,0,0,0,sedan,1.6,0,petrol,manual,fwd,left,белый металлик,1,14,17,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,9500000,Тараз,Жамбылская область,67000.0,0,16750.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,6,14,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,7450000,Алматы,Алматинская область,50000.0,0,12500.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,черный металлик,1,6,29,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,5700000,Алматы,Алматинская область,81609.0,0,20402.25,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,8550000,Астана,Акмолинская область,21782.0,0,5445.5,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,белый,1,24,31,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Accent,2020 - н.в. 5 поколение рестайлинг (YC),2020,2022,4,8500000,Затобольск,Костанайская область,73000.0,0,18250.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый металлик,1,15,35,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2021,5,9700000,Астана,Акмолинская область,80000.0,0,16000.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый,1,15,32,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2022,4,11700000,Алматы,Алматинская область,45500.0,0,11375.0,0,1,0,sedan,2.0,0,petrol,robot,fwd,left,белый,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2022,4,12400000,Шымкент,Туркестанская область,38000.0,0,9500.0,0,1,0,sedan,2.0,0,petrol,robot,fwd,left,синий металлик,1,31,31,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2022,4,11800000,Астана,Акмолинская область,27000.0,0,6750.0,0,1,0,sedan,1.6,0,petrol,robot,fwd,left,unknown,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2023,3,12000000,Караганда,Карагандинская область,35555.0,0,11851.666666666666,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,серый металлик,1,42,40,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
kolesa_full,Hyundai,Avante,2020 - 2023 7 поколение (CN7),2020,2023,3,12390000,Караганда,Карагандинская область,19000.0,0,6333.333333333333,0,1,0,sedan,2.0,0,petrol,robot,fwd,left,серебристый металлик,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2023,3,7390000,Павлодар,Павлодарская область,-1.0,1,-1.0,0,0,0,crossover,1.4,0,petrol,automatic,fwd,left,unknown,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2023,3,7600000,Усть-Каменогорск,Восточно-Казахстанская область,33600.0,0,11200.0,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,синий,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2023,3,8500000,Атырау,Атырауская область,31000.0,0,10333.333333333334,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,серебристый металлик,1,11,11,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,7200000,Астана,Акмолинская область,43374.0,0,21687.0,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,синий,1,36,32,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,8200000,Астана,Акмолинская область,25263.0,0,12631.5,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,синий металлик,1,32,34,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,7800000,Кокшетау,Акмолинская область,26000.0,0,13000.0,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,белый,1,24,19,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,7550000,Актау,Мангистауская область,80000.0,0,40000.0,0,0,0,crossover,1.4,0,petrol,automatic,fwd,left,unknown,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,8430000,Астана,Акмолинская область,9500.0,0,4750.0,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,серый,1,10,31,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,8400000,Костанай,Костанайская область,29762.0,0,14881.0,0,1,0,crossover,1.4,0,petrol,automatic,fwd,left,черный,1,30,29,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Bayon,2021 - н.в. 1 поколение,2021,2024,2,7000000,Аркалык,Костанайская область,100000.0,0,50000.0,0,0,0,crossover,1.4,0,petrol,automatic,fwd,left,unknown,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2015 - 2019 1 поколение (GS/GC),2015,2016,10,7140000,Шымкент,Туркестанская область,159555.0,0,15955.5,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,синий,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2015 - 2019 1 поколение (GS/GC),2015,2018,8,7690000,Караганда,Карагандинская область,86950.0,0,10868.75,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,белый,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2019 - 2021 1 поколение рестайлинг (GS/GC),2019,2020,6,8650000,Актобе,Актюбинская область,81000.0,0,13500.0,0,0,0,crossover,2.0,0,petrol,automatic,fwd,left,unknown,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2019 - 2021 1 поколение рестайлинг (GS/GC),2019,2020,6,8200000,Атырау,Атырауская область,95000.0,0,15833.333333333334,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,белый,1,17,36,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Creta,2019 - 2021 1 поколение рестайлинг (GS/GC),2019,2020,6,7190000,Астана,Акмолинская область,90000.0,0,15000.0,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,синий,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2019 - 2021 1 поколение рестайлинг (GS/GC),2019,2020,6,7990000,Алматы,0,115799.0,0,19299.833333333332,0,0,0,crossover,1.6,0,petrol,automatic,awd,left,серый,1,21,26,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2021,5,7990000,Алматы,Алматинская область,225884.0,0,45176.8,0,0,1,crossover,1.6,0,petrol,automatic,fwd,left,красный,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2021,5,9300000,Астана,Акмолинская область,121998.0,0,24399.6,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,серый металлик,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2019 - 2021 1 поколение рестайлинг (GS/GC),2019,2021,5,9200000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,crossover,2.0,0,petrol,automatic,awd,left,белый металлик,1,19,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2022,4,9650000,Алматы,Алматинская область,30503.0,0,7625.75,0,1,0,crossover,2.0,0,petrol,automatic,fwd,left,черный,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2022,4,9890000,Павлодар,Павлодарская область,-1.0,1,-1.0,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,unknown,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2022,4,9300000,Алматы,Алматинская область,70918.0,0,17729.5,0,0,0,crossover,2.0,0,petrol,automatic,fwd,left,серый,1,20,17,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2022,4,9250000,Усть-Каменогорск,Восточно-Казахстанская область,101000.0,0,25250.0,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,черный металлик,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Creta,2021 - 2022 2 поколение (SU2),2021,2022,4,9000000,Алматы,Алматинская область,110000.0,0,27500.0,0,0,0,crossover,1.6,0,petrol,automatic,fwd,left,белый металлик,1,14,27,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
kolesa_full,Hyundai,Custin,2021 - н.в. 1 поколение,2021,2025,1,16000000,Астана,Акмолинская область,19000.0,0,19000.0,0,1,0,minivan,1.5,0,petrol,automatic,fwd,left,черный металлик,1,13,32,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
kolesa_full,Hyundai,Custin Luxe,2021 - н.в. 1 поколение,2021,2025,1,15901400,Павлодар,Павлодарская область,25.0,0,25.0,0,1,0,minivan,1.5,0,petrol,automatic,fwd,left,unknown,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Custin Travel,2021 - н.в. 1 поколение,2021,2024,2,13500000,Астана,Акмолинская область,37826.0,0,18913.0,0,1,0,minivan,1.5,0,petrol,automatic,fwd,left,коричневый металлик,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2000 - 2003 3 поколение (XD),2000,2003,23,1690000,Астана,Акмолинская область,240061.0,0,10437.434782608696,0,0,1,sedan,2.0,0,petrol,automatic,fwd,left,фиолетовый,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2006 - 2011 4 поколение (HD),2006,2010,16,3450000,Семей,Абайская область,240000.0,0,15000.0,0,0,1,sedan,1.6,0,petrol,manual,fwd,left,синий,1,6,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2010 - 2016 5 поколение (MD/UD),2010,2013,13,4700000,Шымкент,Туркестанская область,237500.0,0,18269.23076923077,0,0,1,sedan,1.8,0,petrol,automatic,fwd,left,черный,1,34,17,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2010 - 2016 5 поколение (MD/UD),2010,2013,13,3500000,Атырау,Атырауская область,165624.0,0,12740.307692307691,0,0,0,sedan,1.8,0,petrol,automatic,fwd,left,серый металлик,0,5,22,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2010 - 2016 5 поколение (MD/UD),2010,2014,12,5350000,Астана,Акмолинская область,131856.0,0,10988.0,0,0,0,hatchback,2.0,0,petrol,automatic,fwd,left,синий металлик,1,32,38,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
kolesa_full,Hyundai,Elantra,2013 - 2016 5 поколение рестайлинг (MD/UD),2013,2014,12,3200000,Атырау,Атырауская область,110000.0,0,9166.666666666666,0,0,0,sedan,1.8,0,petrol,automatic,fwd,left,бордовый,0,7,25,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2013 - 2016 5 поколение рестайлинг (MD/UD),2013,2015,11,5500000,Шымкент,Туркестанская область,251000.0,0,22818.18181818182,0,0,1,sedan,1.6,0,petrol,automatic,fwd,left,белый,1,13,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2013 - 2016 5 поколение рестайлинг (MD/UD),2013,2015,11,6750000,Астана,Акмолинская область,180000.0,0,16363.636363636364,0,0,0,sedan,1.8,0,petrol,automatic,fwd,left,unknown,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2017,9,5700000,Актау,Мангистауская область,123976.0,0,13775.111111111111,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,синий металлик,1,21,17,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2017,9,7100000,Актау,Мангистауская область,176880.0,0,19653.333333333332,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,черный металлик,1,11,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2017,9,7400000,Алматы,Алматинская область,158464.0,0,17607.11111111111,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,синий металлик,1,32,26,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2018,8,7000000,Астана,Акмолинская область,147936.0,0,18492.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,unknown,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2018,8,7000000,Шардара,Туркестанская область,-1.0,1,-1.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серый,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2018,8,6700000,Актау,Мангистауская область,161000.0,0,20125.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серебристый металлик,1,12,29,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2018,8,8500000,Кызылорда,Кызылординская область,262267.0,0,32783.375,0,0,1,sedan,1.6,0,petrol,automatic,fwd,left,синий,1,1,30,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2019,7,8000000,Караганда,Карагандинская область,100000.0,0,14285.714285714286,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый металлик,1,71,40,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2019,7,8000000,Актобе,Актюбинская область,199000.0,0,28428.571428571428,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,unknown,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2019,7,4900000,Уральск,Западно-Казахстанская область,145000.0,0,20714.285714285714,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,unknown,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2019,7,5700000,Алматы,Алматинская область,241200.0,0,34457.142857142855,0,0,1,sedan,2.0,0,petrol,automatic,fwd,left,unknown,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,7700000,Алматы,Алматинская область,183426.0,0,30571.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,серый металлик,1,10,27,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,6990000,Алматы,Алматинская область,167686.0,0,27947.666666666668,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,серый,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,7600000,Шымкент,Туркестанская область,-1.0,1,-1.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый,1,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,7120000,Астана,Акмолинская область,78700.0,0,13116.666666666666,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серый металлик,1,18,31,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,7400000,Актобе,Актюбинская область,121000.0,0,20166.666666666668,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2018 - 2020 6 поколение рестайлинг (AD/ADA),2018,2020,6,5700000,Актобе,Актюбинская область,100000.0,0,16666.666666666668,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,unknown,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2020,6,8700000,Тараз,Жамбылская область,61000.0,0,10166.666666666666,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2015 - 2020 6 поколение (AD/ADA),2015,2020,6,7500000,Алматы,Алматинская область,100000.0,0,16666.666666666668,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серый,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,8600000,Алматы,Алматинская область,115000.0,0,23000.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,красный металлик,1,14,24,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,9000000,Костанай,Костанайская область,76000.0,0,15200.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,1,15,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,8100000,Шымкент,Туркестанская область,120000.0,0,24000.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серебристый,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,8900000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,10500000,Алматы,Алматинская область,68000.0,0,13600.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,черный металлик,1,7,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2021,5,6700000,Атырау,Атырауская область,125000.0,0,25000.0,0,0,0,sedan,2.0,0,petrol,automatic,fwd,left,синий металлик,1,25,35,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2022,4,8600000,Астана,Акмолинская область,51000.0,0,12750.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2022,4,8200000,Алматы,Алматинская область,77800.0,0,19450.0,0,0,0,sedan,2.0,0,petrol,cvt,fwd,left,черный металлик,1,17,33,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2022,4,10000000,Атырау,Атырауская область,70000.0,0,17500.0,0,0,0,sedan,1.6,0,gas,automatic,fwd,left,белый,1,10,36,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2022,4,9200000,Петропавловск,Северо-Казахстанская область,40000.0,0,10000.0,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,15,34,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2022,4,8650000,Алматы,Алматинская область,-1.0,1,-1.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серый металлик,1,31,27,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,9000000,Костанай,Костанайская область,20000.0,0,6666.666666666667,0,1,0,sedan,1.5,0,petrol,cvt,fwd,left,серый металлик,1,25,42,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,7900000,Алматы,Алматинская область,42000.0,0,14000.0,0,1,0,sedan,1.5,0,petrol,automatic,fwd,left,unknown,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,8400000,Уральск,Западно-Казахстанская область,70000.0,0,23333.333333333332,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,синий металлик,1,33,43,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,8500000,Шымкент,Туркестанская область,67543.0,0,22514.333333333332,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,белый металлик,1,24,22,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2023,3,8650000,Астана,Акмолинская область,62000.0,0,20666.666666666668,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,черный металлик,1,15,30,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2023,3,7950000,Астана,Акмолинская область,69000.0,0,23000.0,0,0,0,sedan,1.6,0,petrol,automatic,fwd,left,серый,1,21,34,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,7750000,Алматы,Алматинская область,18532.0,0,6177.333333333333,0,1,0,sedan,1.5,0,petrol,cvt,fwd,left,белый,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2020 - н.в. 7 поколение (CN7),2020,2023,3,8700000,Алматы,Алматинская область,43000.0,0,14333.333333333334,0,1,0,sedan,1.5,0,petrol,cvt,fwd,right,белый металлик,1,3,15,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2023,3,9800000,Актобе,Актюбинская область,25000.0,0,8333.333333333334,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,черный,1,7,37,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2024,2,8470000,Караганда,Карагандинская область,27743.0,0,13871.5,0,1,0,sedan,1.5,0,petrol,cvt,fwd,left,белый,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kolesa_full,Hyundai,Elantra,2023 - н.в. 7 поколение рестайлинг,2023,2024,2,10500000,Астана,Акмолинская область,40000.0,0,20000.0,0,1,0,sedan,1.6,0,petrol,automatic,fwd,left,unknown,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
