iter	RMSE
2926	0.1670088603
2927	0.166969452
2928	0.1669572846
2929	0.1669423504
2930	0.1669189845
2931	0.1668888562
2932	0.1668622938
2933	0.1668427017
2934	0.1668160863
2935	0.1667949676
2936	0.1667764258
2937	0.1667540902
2938	0.1667393968
2939	0.1667127522
2940	0.1666946609
2941	0.166659258
2942	0.1666384299
2943	0.1666042557
2944	0.1665960223
2945	0.1665822387
2946	0.1665652349
2947	0.1665478673
2948	0.1665383527
2949	0.1665124008
2950	0.1664885292
2951	0.1664632555
2952	0.1664393057
2953	0.166427645
2954	0.16641415
2955	0.1663965167
2956	0.1663790516
2957	0.1663618191
2958	0.1663420018
2959	0.1663375837
2960	0.166323362
2961	0.1663229305
2962	0.166298993
2963	0.1662904429
2964	0.1662780238
2965	0.1662692674
2966	0.1662449469
2967	0.16621948
2968	0.1662148957
2969	0.1662043342
2970	0.1661617742
2971	0.166139932
2972	0.166110151
2973	0.1661058034
2974	0.1661055325
2975	0.1660978965
2976	0.1660812562
2977	0.1660655089
2978	0.1660457386
2979	0.1660237594
2980	0.1659832429
2981	0.1659627883
2982	0.165936019
2983	0.1658996005
2984	0.165863979
2985	0.1658624489
2986	0.1658511555
2987	0.1658317498
2988	0.1658217649
2989	0.1658157106
2990	0.1657825509
2991	0.1657572532
2992	0.1657387568
2993	0.1656977439
2994	0.1656688536
2995	0.1656364169
2996	0.1656163309
2997	0.1655784429
2998	0.1655717105
2999	0.1655427712
3000	0.1655303659
3001	0.1655238741
3002	0.1655091854
3003	0.165485143
3004	0.1654510792
3005	0.1654464295
3006	0.1654169961
3007	0.1654043186
3008	0.1653757266
3009	0.1653414399
3010	0.1653411775
3011	0.1653071405
3012	0.1652781071
3013	0.1652387999
3014	0.1652133077
3015	0.1652080858
3016	0.1651897919
3017	0.1651739217
3018	0.1651648545
3019	0.1651552407
3020	0.1651296605
3021	0.1650770409
3022	0.1650381446
3023	0.1650275341
3024	0.1649950792
3025	0.1649781854
3026	0.1649622546
3027	0.1649563984
3028	0.1649494431
3029	0.1649266095
3030	0.1648823347
3031	0.1648742808
3032	0.1648741068
3033	0.1648658309
3034	0.1648464434
3035	0.1648163477
3036	0.1648073121
3037	0.1647849659
3038	0.1647504478
3039	0.1647468813
3040	0.1647232683
3041	0.1647146603
3042	0.1647007682
3043	0.1646738081
3044	0.1646420589
3045	0.164637587
3046	0.1645904141
3047	0.1645851513
3048	0.1645628906
3049	0.1645390983
3050	0.1645180218
3051	0.164517844
3052	0.1645083474
3053	0.1644851845
3054	0.1644799243
3055	0.1644648932
3056	0.1644530425
3057	0.1644446702
3058	0.1644311792
3059	0.1644079119
3060	0.1644032114
3061	0.1643835296
3062	0.1643640965
3063	0.1643377146
3064	0.1643182589
3065	0.16431244
3066	0.1643032266
3067	0.1642885587
3068	0.1642474607
3069	0.16422855
3070	0.1642242408
3071	0.1642028788
3072	0.1641539901
3073	0.1641380034
3074	0.1641081651
3075	0.1640689207
3076	0.1640250434
3077	0.1639756758
3078	0.1639413933
3079	0.1639385976
3080	0.1639103901
3081	0.163900164
3082	0.1638965194
3083	0.1638685503
3084	0.1638651802
3085	0.1638505791
3086	0.1638384626
3087	0.1637973951
3088	0.1637615042
3089	0.1637484459
3090	0.1636918167
3091	0.1636840407
3092	0.1636428027
3093	0.1636210399
3094	0.163614399
3095	0.1635921228
3096	0.1635811889
3097	0.1635705576
3098	0.1635608709
3099	0.1635276893
3100	0.1635170952
3101	0.1635074108
3102	0.1634754179
3103	0.1634704361
3104	0.1634461173
3105	0.1634291031
3106	0.1634124342
3107	0.1634072838
3108	0.1634024452
3109	0.1633726904
3110	0.1633489597
3111	0.1633239324
3112	0.1632969319
3113	0.1632851706
3114	0.1632757209
3115	0.1632592553
3116	0.1632535337
3117	0.16324747
3118	0.1632136197
3119	0.1631922353
3120	0.1631715922
3121	0.163158642
3122	0.1631505319
3123	0.1631392761
3124	0.1631196592
3125	0.1631118302
3126	0.1630556874
3127	0.1630382897
3128	0.163029333
3129	0.162992355
3130	0.1629613545
3131	0.162913925
3132	0.1628969513
3133	0.1628908104
3134	0.1628564305
3135	0.1628511958
3136	0.1628340148
3137	0.162806142
3138	0.1627601729
3139	0.1627507232
3140	0.1627257693
3141	0.1627072543
3142	0.1626938761
3143	0.1626815997
3144	0.1626441884
3145	0.1626248576
3146	0.162603523
3147	0.1625708479
3148	0.1625381714
3149	0.1625296175
3150	0.1625135031
3151	0.1625068899
3152	0.1624800853
3153	0.1624759035
3154	0.1624559083
3155	0.1624479255
3156	0.1624234638
3157	0.1624149803
3158	0.1624108468
3159	0.1623859893
3160	0.1623459992
3161	0.1623318896
3162	0.1623247146
3163	0.1623041581
3164	0.1622992889
3165	0.1622959633
3166	0.1622923621
3167	0.1622765365
3168	0.1622717909
3169	0.1622485326
3170	0.1622311454
3171	0.1622266263
3172	0.162223057
3173	0.1622144503
3174	0.1622089547
3175	0.1621842875
3176	0.1621425795
3177	0.1621246361
3178	0.1621136091
3179	0.162090603
3180	0.1620796381
3181	0.1620711678
3182	0.1620655426
3183	0.1620484279
3184	0.162037074
3185	0.16202249
3186	0.1620222558
3187	0.162017235
3188	0.1620051306
3189	0.1620046709
3190	0.1619763583
3191	0.1619634033
3192	0.1619475574
3193	0.1619092598
3194	0.1619018204
3195	0.1618763304
3196	0.1618707757
3197	0.1618635399
3198	0.1618612549
3199	0.1618416317
3200	0.161833002
3201	0.1618079462
3202	0.1617875742
3203	0.1617784837
3204	0.1617725342
3205	0.1617648327
3206	0.1617435344
3207	0.1617164732
3208	0.1617091764
3209	0.16170151
3210	0.1616834346
3211	0.1616718669
3212	0.1616425418
3213	0.161632334
3214	0.1616272524
3215	0.1616187408
3216	0.1616140099
3217	0.1615933014
3218	0.1615820664
3219	0.1615647248
3220	0.16155648
3221	0.1615465476
3222	0.1615176273
3223	0.1614970108
3224	0.1614563031
3225	0.161445702
3226	0.1614361239
3227	0.1614194438
3228	0.161398973
3229	0.1613732446
3230	0.1613634029
3231	0.1613518468
3232	0.1613254624
3233	0.1612939805
3234	0.1612685797
3235	0.1612417754
3236	0.1612042966
3237	0.1611961389
3238	0.1611723666
3239	0.1611678752
3240	0.1611499162
3241	0.1611348869
3242	0.1611125195
3243	0.1610922099
3244	0.1610893466
3245	0.1610599428
3246	0.1610474831
3247	0.1610175473
3248	0.1610069146
3249	0.1609598746
3250	0.1609441342
3251	0.1609202143
3252	0.1609120734
3253	0.1608345344
3254	0.1608264045
3255	0.1607837261
3256	0.1607746836
3257	0.1607618379
3258	0.1607496796
3259	0.1607412487
3260	0.1607331614
3261	0.1607137249
3262	0.1606608777
3263	0.1606533462
3264	0.1606493931
3265	0.1606179518
3266	0.1606029442
3267	0.1605893323
3268	0.1605587874
3269	0.1605516263
3270	0.1605387418
3271	0.1605094017
3272	0.1604982526
3273	0.1604615789
3274	0.1604175922
3275	0.160401205
3276	0.160355331
3277	0.1603154608
3278	0.1602961876
3279	0.1602766488
3280	0.1602645216
3281	0.1602408001
3282	0.1602368795
3283	0.1602066596
3284	0.1602000275
3285	0.1601761776
3286	0.1601508906
3287	0.1601385486
3288	0.1601202098
3289	0.1601038427
3290	0.1600713125
3291	0.1600130451
3292	0.1599604437
3293	0.1599352025
3294	0.1599196787
3295	0.159911193
3296	0.1598663588
3297	0.1598615963
3298	0.1598367459
3299	0.1598300075
3300	0.1597981755
3301	0.1597755791
3302	0.1597548864
3303	0.1597352922
3304	0.1597028061
3305	0.1596748125
3306	0.1596323363
3307	0.1596061141
3308	0.1595596215
3309	0.1595501727
3310	0.1594888372
3311	0.1594441942
3312	0.1594134038
3313	0.159393033
3314	0.1593477767
3315	0.1593101335
3316	0.1593043176
3317	0.1592846891
3318	0.159265347
3319	0.1592575273
3320	0.1592443755
3321	0.1592244567
3322	0.1592187633
3323	0.1591873173
3324	0.1591802978
3325	0.1591610146
3326	0.1591427843
3327	0.1591225632
3328	0.1591166843
3329	0.1591073738
3330	0.1590767748
3331	0.1590559156
3332	0.1590284683
3333	0.159014956
3334	0.1589918592
3335	0.1589880891
3336	0.1589466448
3337	0.1589265555
3338	0.1589164614
3339	0.1588775511
3340	0.1588326688
3341	0.1588061468
3342	0.1588023163
3343	0.1587718687
3344	0.1587501448
3345	0.1587400174
3346	0.1587147253
3347	0.1587065017
3348	0.1586815856
3349	0.1586584837
3350	0.1586308496
3351	0.1585922686
3352	0.1585808841
3353	0.1585558392
3354	0.1585169133
3355	0.1585015285
3356	0.1584924153
3357	0.1584817609
3358	0.1584762569
3359	0.158462058
3360	0.1583932597
3361	0.158377519
3362	0.1583679815
3363	0.1583422242
3364	0.1583347546
3365	0.1583040142
3366	0.1582925966
3367	0.1582830577
3368	0.1582736653
3369	0.1582583436
3370	0.1582453336
3371	0.1582050571
3372	0.1581798881
3373	0.1581781833
3374	0.1581192863
3375	0.1581117593
3376	0.1581086416
3377	0.1580847411
3378	0.1580708252
3379	0.1580615121
3380	0.1580524358
3381	0.1580385347
3382	0.1580136196
3383	0.1579724822
3384	0.157960584
3385	0.1579467299
3386	0.1579031942
3387	0.1578920575
3388	0.1578697116
3389	0.1578315938
3390	0.1577928489
3391	0.1577820824
3392	0.1577698115
3393	0.157755362
3394	0.1577422295
3395	0.1577170845
3396	0.157696664
3397	0.1576906466
3398	0.1576752193
3399	0.1576649168
3400	0.1576456122
3401	0.1576336933
3402	0.15762986
3403	0.1576125813
3404	0.1575997633
3405	0.1575847313
3406	0.1575572943
3407	0.1575283943
3408	0.1575121901
3409	0.1574827322
3410	0.1574824875
3411	0.1574775941
3412	0.1574619422
3413	0.157434708
3414	0.1574091383
3415	0.1574055521
3416	0.1573927072
3417	0.1573902063
3418	0.1573542612
3419	0.1573370893
3420	0.1573204403
3421	0.1573019433
3422	0.1572849562
3423	0.1572555084
3424	0.157236018
3425	0.1572115953
3426	0.15719665
3427	0.1571788643
3428	0.157156536
3429	0.1571479324
3430	0.1571282225
3431	0.1571038706
3432	0.1570960509
3433	0.1570793739
3434	0.157064027
3435	0.1570590671
3436	0.1570234087
3437	0.1570025821
3438	0.1569875497
3439	0.1569771962
3440	0.1569634235
3441	0.1569590569
3442	0.1569495649
3443	0.1569421511
3444	0.1569136091
3445	0.1568964747
3446	0.1568946851
3447	0.1568722868
3448	0.1568579282
3449	0.156853102
3450	0.1568442615
3451	0.1568348673
3452	0.1568084329
3453	0.1568049268
3454	0.1567866136
3455	0.1567823965
3456	0.1567573572
3457	0.1567274311
3458	0.1567141161
3459	0.1566980578
3460	0.1566724882
3461	0.1566611066
3462	0.1566434838
3463	0.1566423833
3464	0.1566237663
3465	0.1566189039
3466	0.1566058309
3467	0.1565955887
3468	0.1565539133
3469	0.1565363649
3470	0.1565220811
3471	0.1564991555
3472	0.1564913858
3473	0.1564744766
3474	0.156446172
3475	0.1564128719
3476	0.1563926996
3477	0.1563664223
3478	0.1563422196
3479	0.156325488
3480	0.156302179
3481	0.156284801
3482	0.1562328425
3483	0.1562160997
3484	0.1562030376
3485	0.1561844777
3486	0.1561548985
3487	0.1561451094
3488	0.1561049841
3489	0.1560956593
3490	0.1560543183
3491	0.1560362196
3492	0.1560332641
3493	0.1560186188
3494	0.1560179374
3495	0.1560033825
3496	0.1559797815
3497	0.1559544025
3498	0.1559360252
3499	0.155919793
3500	0.1559031664
3501	0.1558782287
3502	0.1558600964
3503	0.1558260624
3504	0.1558162484
3505	0.1558046902
3506	0.1557756236
3507	0.1557662123
3508	0.1557421169
3509	0.1557222391
3510	0.1557032159
3511	0.1556787235
3512	0.1556711562
3513	0.1556499975
3514	0.1556339526
3515	0.1556255118
3516	0.1556082947
3517	0.1555842267
3518	0.1555746728
3519	0.1555506913
3520	0.1555319652
3521	0.1555225037
3522	0.1554848834
3523	0.1554447018
3524	0.1554000878
3525	0.1553877585
3526	0.1553737876
3527	0.1553398092
3528	0.1553395223
3529	0.1553249913
3530	0.1552958093
3531	0.1552722617
3532	0.1552435284
3533	0.155211939
3534	0.1551951656
3535	0.1551589458
3536	0.1551417106
3537	0.1551362794
3538	0.1551337473
3539	0.155110556
3540	0.1550970099
3541	0.1550805986
3542	0.1550513545
3543	0.1550331498
3544	0.1550310793
3545	0.1550192345
3546	0.1550107978
3547	0.1549995419
3548	0.1549773812
3549	0.1549700421
3550	0.1549563078
3551	0.1549396469
3552	0.1549346765
3553	0.1549185992
3554	0.154889471
3555	0.1548803871
3556	0.1548630537
3557	0.1548568952
3558	0.1548566506
3559	0.1548439853
3560	0.1548314738
3561	0.1548223662
3562	0.1548007541
3563	0.1547931881
3564	0.1547562262
3565	0.1547442138
3566	0.1547330887
3567	0.1547275511
3568	0.1547271834
3569	0.1547154401
3570	0.1547124235
3571	0.1547048002
3572	0.1546909943
3573	0.1546841312
3574	0.1546587969
3575	0.1546585586
3576	0.1546367369
3577	0.1546062234
3578	0.1545850319
3579	0.1545715488
3580	0.1545586793
3581	0.1545503816
3582	0.1545426935
3583	0.1545326253
3584	0.1545245754
3585	0.1545179275
3586	0.1545004698
3587	0.1545002432
3588	0.1544856657
3589	0.1544285701
3590	0.1544170324
3591	0.1544036785
3592	0.1543905706
3593	0.1543715748
3594	0.1543456059
3595	0.1543370102
3596	0.1543112288
3597	0.154294626
3598	0.1542731158
3599	0.1542605972
3600	0.1542394997
3601	0.1542289734
3602	0.1542000736
3603	0.1541971747
3604	0.1541755849
3605	0.1541734325
3606	0.1541514163
3607	0.1541447738
3608	0.1541356409
3609	0.1541285394
3610	0.1541242681
3611	0.1541175284
3612	0.1541142558
3613	0.1541025248
3614	0.1540723786
3615	0.154017218
3616	0.1540028816
3617	0.1539635888
3618	0.1539434726
3619	0.1539009098
3620	0.153889488
3621	0.1538701681
3622	0.1538568843
3623	0.1538431902
3624	0.1538350978
3625	0.1538227139
3626	0.1538084641
3627	0.1538061141
3628	0.1537655368
3629	0.153737572
3630	0.1537163454
3631	0.1537041739
3632	0.1536958506
3633	0.1536826279
3634	0.1536751492
3635	0.1536551509
3636	0.153610517
3637	0.1535942307
3638	0.1535834911
3639	0.1535589459
3640	0.1535558425
3641	0.153535991
3642	0.1535269306
3643	0.1535081447
3644	0.1534602332
3645	0.1534255592
3646	0.1534057722
3647	0.1533752131
3648	0.1533749836
3649	0.1533585955
3650	0.1533516437
3651	0.1533415409
3652	0.153327821
3653	0.1533110706
3654	0.1533051498
3655	0.1532831464
3656	0.1532568662
3657	0.1532218088
3658	0.1532111896
3659	0.1532033777
3660	0.1531863134
3661	0.1531473481
3662	0.1531188193
3663	0.1531022604
3664	0.1531003072
3665	0.1530971115
3666	0.1530632594
3667	0.1530558817
3668	0.1530281417
3669	0.1529940617
3670	0.1529560202
3671	0.1529393977
3672	0.1529061293
3673	0.1528863478
3674	0.152868513
3675	0.1528530373
3676	0.1528496816
3677	0.152838947
3678	0.1528232066
3679	0.1528230678
3680	0.1528129259
3681	0.1527843111
3682	0.1527668261
3683	0.1527442537
3684	0.1527418242
3685	0.1526956188
3686	0.1526769167
3687	0.1526704223
3688	0.1526595417
3689	0.1526581186
3690	0.1526418992
3691	0.1526131052
3692	0.1525683819
3693	0.1525617863
3694	0.1525520734
3695	0.1525371866
3696	0.1525343898
3697	0.1525308198
3698	0.1525306027
3699	0.152526491
3700	0.1525167043
3701	0.1525164104
3702	0.1524793572
3703	0.1524718437
3704	0.1524698885
3705	0.152451738
3706	0.1524323917
3707	0.152387935
3708	0.1523655087
3709	0.1523408916
3710	0.1523284937
3711	0.1523050239
3712	0.1522992553
3713	0.152291965
3714	0.1522754034
3715	0.1522751228
3716	0.1522420888
3717	0.1522215089
3718	0.1521955482
3719	0.1521828606
3720	0.1521565512
3721	0.1521475073
3722	0.1521366833
3723	0.1521061495
3724	0.152091385
3725	0.1520708731
3726	0.1520454262
3727	0.1520227747
3728	0.1520149383
3729	0.1519813262
3730	0.1519720635
3731	0.1519675113
3732	0.1519426726
3733	0.1519296759
3734	0.1519130899
3735	0.1518403391
3736	0.1518201114
3737	0.1517884638
3738	0.1517715869
3739	0.1517675261
3740	0.1517582824
3741	0.1517461157
3742	0.1517117081
3743	0.1516975825
3744	0.1516973786
3745	0.1516734975
3746	0.1516635619
3747	0.1516398844
3748	0.1516255037
3749	0.1515959383
3750	0.1515747725
3751	0.1515605481
3752	0.1515527773
3753	0.1515449802
3754	0.1515249559
3755	0.1515010482
3756	0.1514807496
3757	0.151456992
3758	0.1514420838
3759	0.1514270636
3760	0.1514254309
3761	0.1514240058
3762	0.1513975
3763	0.1513801088
3764	0.1513740781
3765	0.1513511083
3766	0.1513419637
3767	0.1513296926
3768	0.1513057045
3769	0.151279977
3770	0.1512420138
3771	0.1512190702
3772	0.1512083949
3773	0.1511893266
3774	0.1511779741
3775	0.1511569935
3776	0.1511414376
3777	0.1511135657
3778	0.1511002135
3779	0.1510720208
3780	0.1510674945
3781	0.1510439751
3782	0.151014267
3783	0.1510061524
3784	0.1509929489
3785	0.1509730294
3786	0.150969673
3787	0.1509343037
3788	0.1509242212
3789	0.1509240338
3790	0.1509138157
3791	0.1509046258
3792	0.1508906063
3793	0.1508734778
3794	0.1508611665
3795	0.1508462129
3796	0.1508439538
3797	0.1508376371
3798	0.1508338042
3799	0.1507947215
3800	0.1507884646
3801	0.1507684718
3802	0.1507613839
3803	0.1507512138
3804	0.1507375059
3805	0.1507303144
3806	0.1507245391
3807	0.1507086167
3808	0.1506886541
3809	0.1506838011
3810	0.1506750083
3811	0.1506384237
3812	0.1506378642
3813	0.1506007255
3814	0.1505929792
3815	0.1505827642
3816	0.1505794008
3817	0.1505578501
3818	0.1505354731
3819	0.1505311022
3820	0.1505148206
3821	0.1505067049
3822	0.1504959553
3823	0.1504674734
3824	0.1504645655
3825	0.1504190782
3826	0.1504004377
3827	0.1503758556
3828	0.1503533156
3829	0.1503284877
3830	0.1503140566
3831	0.150285372
3832	0.1502795892
3833	0.1502674842
3834	0.1502645264
3835	0.1502510035
3836	0.1502332759
3837	0.1502041644
3838	0.1501775577
3839	0.1501671126
3840	0.1501489039
3841	0.1501288457
3842	0.1500897828
3843	0.1500598339
3844	0.1500279693
3845	0.1500186152
3846	0.1499527319
3847	0.1499211065
3848	0.1499002487
3849	0.1498915972
3850	0.1498744424
3851	0.1498446489
3852	0.1498210923
3853	0.1498117081
3854	0.1498004263
3855	0.1497827098
3856	0.1497645706
3857	0.1497583712
3858	0.1497517418
3859	0.1497473744
3860	0.1497399993
3861	0.1497264635
3862	0.1497115328
3863	0.1496979204
3864	0.1496942312
3865	0.1496808872
3866	0.1496732808
3867	0.1496673139
3868	0.1496515027
3869	0.149644567
3870	0.1496341483
3871	0.1496062876
3872	0.1496027662
3873	0.1495849779
3874	0.149577738
3875	0.149559969
3876	0.149551862
3877	0.1495428057
3878	0.149515777
3879	0.1494844699
3880	0.1494804355
3881	0.1494576923
3882	0.1494358597
3883	0.149428811
3884	0.1494286513
3885	0.1494243318
3886	0.149410137
3887	0.1493908043
3888	0.1493712138
3889	0.149356055
3890	0.1493303256
3891	0.1493043921
3892	0.1492944977
3893	0.1492889039
3894	0.1492820777
3895	0.1492733755
3896	0.1492686581
3897	0.1492535976
3898	0.1492408731
3899	0.1492119571
3900	0.149184766
3901	0.1491653574
3902	0.1491611208
3903	0.14914442
3904	0.1491396041
3905	0.1491041479
3906	0.1491019992
3907	0.1490833988
3908	0.1490744735
3909	0.1490571167
3910	0.1490378433
3911	0.1490354161
3912	0.1490221939
3913	0.1490107795
3914	0.1489799778
3915	0.148952796
3916	0.1489493637
3917	0.1489320043
3918	0.1489181716
3919	0.1489060481
3920	0.1488894862
3921	0.1488738011
3922	0.1488606832
3923	0.1488395318
3924	0.148817797
3925	0.1488039807
3926	0.1487871656
3927	0.1487616531
3928	0.1487480661
3929	0.1487255443
3930	0.1487107125
3931	0.1486872802
3932	0.1486800886
3933	0.1486744007
3934	0.1486604929
3935	0.1486437438
3936	0.148614907
3937	0.1486022463
3938	0.1485788734
3939	0.1485613179
3940	0.1485347157
3941	0.1485293758
3942	0.1485275051
3943	0.14852335
3944	0.1485169974
3945	0.1485040207
3946	0.1484950331
3947	0.1484843532
3948	0.1484623411
3949	0.1484208586
3950	0.1484174218
3951	0.1484134423
3952	0.1484001606
3953	0.1483898892
3954	0.1483789416
3955	0.1483770423
3956	0.1483541527
3957	0.1483302841
3958	0.1483008649
3959	0.1482846951
3960	0.1482608195
3961	0.1482487232
3962	0.1482450662
3963	0.1482422119
3964	0.1482330844
3965	0.1482198309
3966	0.1482046066
3967	0.1481717847
3968	0.1481500806
3969	0.1481397721
3970	0.1481341568
3971	0.1481106823
3972	0.1480908754
3973	0.1480590014
3974	0.1480517397
3975	0.1480453246
3976	0.1480191204
3977	0.1480011312
3978	0.1479981961
3979	0.1479909406
3980	0.1479723839
3981	0.1479435663
3982	0.1479370296
3983	0.1479290018
3984	0.1479236514
3985	0.1479000003
3986	0.147877943
3987	0.1478746566
3988	0.1478522848
3989	0.1478281488
3990	0.1477885131
3991	0.1477762524
3992	0.1477264728
3993	0.1477084808
3994	0.1477070787
3995	0.1476902678
3996	0.1476687587
3997	0.1476628206
3998	0.1476455852
3999	0.1476287317
4000	0.1476233672
4001	0.1476148704
4002	0.1475805731
4003	0.1475741817
4004	0.1475545363
4005	0.1475353916
4006	0.1475187983
4007	0.1475079251
4008	0.1474922034
4009	0.14748701
4010	0.1474793411
4011	0.1474497293
4012	0.1474233385
4013	0.147409262
4014	0.1473964055
4015	0.1473686022
4016	0.1473592746
4017	0.147337268
4018	0.1473063556
4019	0.1472904304
4020	0.1472368898
4021	0.1472245393
4022	0.1472163245
4023	0.147206723
4024	0.1471908909
4025	0.1471877338
4026	0.1471800411
4027	0.147172577
4028	0.1471493333
4029	0.1471390472
4030	0.1471315576
4031	0.1471110626
4032	0.1470913921
4033	0.1470738964
4034	0.1470645256
4035	0.1470189936
4036	0.1470139735
4037	0.146999938
4038	0.1469888092
4039	0.1469835381
4040	0.146975753
4041	0.1469514261
4042	0.1469394093
4043	0.1469064473
4044	0.1468996598
4045	0.1468602906
4046	0.1468549704
4047	0.1468386129
4048	0.1468188524
4049	0.1468007955
4050	0.146781144
4051	0.146767806
4052	0.146760437
4053	0.1467414103
4054	0.1467263506
4055	0.1467136678
4056	0.1466975463
4057	0.1466818719
4058	0.1466774454
4059	0.1466644685
4060	0.1466530379
4061	0.1466457956
4062	0.1466185633
4063	0.1466045756
4064	0.1465917101
4065	0.1465775528
4066	0.1465711795
4067	0.146555259
4068	0.1465128167
4069	0.146481288
4070	0.1464703219
4071	0.1464596243
4072	0.1464417871
4073	0.1464303106
4074	0.1464027923
4075	0.1463691663
4076	0.1463596738
4077	0.1463490497
4078	0.1463350599
4079	0.1463078394
4080	0.1462969668
4081	0.1462790692
4082	0.1462681078
4083	0.1462589234
4084	0.1462294629
4085	0.1461973058
4086	0.1461928747
4087	0.1461759868
4088	0.1461479195
4089	0.1461343896
4090	0.1461090731
4091	0.1460958942
4092	0.1460829457
4093	0.1460747087
4094	0.146047881
4095	0.1460386423
4096	0.1460359742
4097	0.1460237742
4098	0.1460037737
4099	0.1460020165
4100	0.1459887941
4101	0.1459863195
4102	0.1459825278
4103	0.1459724222
4104	0.1459620155
4105	0.145928868
4106	0.1459197193
4107	0.1458948
4108	0.14587681
4109	0.1458650331
4110	0.1458484506
4111	0.1458031623
4112	0.1457979261
4113	0.1457668632
4114	0.1457557818
4115	0.1457449422
4116	0.1457206674
4117	0.1457151426
4118	0.1456915588
4119	0.1456880745
4120	0.1456711709
4121	0.1456596234
4122	0.1456280525
4123	0.1455920945
4124	0.1455881959
4125	0.145570189
4126	0.1455161346
4127	0.1455132202
4128	0.1454618485
4129	0.1454556481
4130	0.1454449794
4131	0.1454286566
4132	0.1454030241
4133	0.1453777334
4134	0.1453636311
4135	0.1453321314
4136	0.1453275098
4137	0.1453161612
4138	0.1452953944
4139	0.1452780337
4140	0.145261162
4141	0.1452405239
4142	0.1452301802
4143	0.1452213464
4144	0.1452105125
4145	0.1452017501
4146	0.1451914903
4147	0.1451693723
4148	0.1451635314
4149	0.1451589879
4150	0.1451442703
4151	0.1451343118
4152	0.1451216307
4153	0.1451036589
4154	0.1450633696
4155	0.145047696
4156	0.145020029
4157	0.1450094732
4158	0.1449940735
4159	0.1449709305
4160	0.1449603586
4161	0.1449397126
4162	0.1449248625
4163	0.1448784289
4164	0.1448708556
4165	0.1448650298
4166	0.1448519869
4167	0.1448297721
4168	0.1448179579
4169	0.1448153798
4170	0.1448004799
4171	0.1447948452
4172	0.1447903853
4173	0.144779752
4174	0.1447598376
4175	0.1447391577
4176	0.1447328473
4177	0.144710923
4178	0.1446959372
4179	0.1446847388
4180	0.1446793568
4181	0.1446689469
4182	0.1446653289
4183	0.144661357
4184	0.1446471146
4185	0.144638674
4186	0.1445818946
4187	0.1445695154
4188	0.144568655
4189	0.1445600172
4190	0.1445361948
4191	0.1445243726
4192	0.1445151644
4193	0.1444825392
4194	0.1444799087
4195	0.1444638318
4196	0.1444588728
4197	0.1444490775
4198	0.1444426726
4199	0.1444362667
4200	0.1444154028
4201	0.1444030924
4202	0.1443911366
4203	0.1443834073
4204	0.1443718021
4205	0.1443687092
4206	0.1443520773
4207	0.1443364924
4208	0.1443205308
4209	0.1443070259
4210	0.1443043325
4211	0.1442986477
4212	0.1442816885
4213	0.1442726896
4214	0.1442557529
4215	0.1442389373
4216	0.1442149788
4217	0.1441918698
4218	0.1441672747
4219	0.1441560657
4220	0.1441514041
4221	0.1441467135
4222	0.1441306486
4223	0.1441169919
4224	0.1441078648
4225	0.1440953067
4226	0.1440907612
4227	0.1440856154
4228	0.1440572608
4229	0.1440326164
4230	0.1440192783
4231	0.1439970574
4232	0.1439896323
4233	0.1439697955
4234	0.1439582767
4235	0.1439202652
4236	0.1439046306
4237	0.1438867769
4238	0.1438776422
4239	0.1438523057
4240	0.1438251787
4241	0.1438209113
4242	0.1438104437
4243	0.1437985627
4244	0.1437754193
4245	0.1437606834
4246	0.1437349462
4247	0.1437133888
4248	0.1436970909
4249	0.1436808322
4250	0.1436651392
4251	0.1436376905
4252	0.1436298636
4253	0.1436272381
4254	0.1436185852
4255	0.1436101567
4256	0.1435972623
4257	0.1435868708
4258	0.1435654644
4259	0.1435562056
4260	0.1435515991
4261	0.1435310584
4262	0.1435194143
4263	0.1435128111
4264	0.1435064761
4265	0.143490484
4266	0.1434847338
4267	0.1434725738
4268	0.1434644841
4269	0.1434542354
4270	0.1434393092
4271	0.143417244
4272	0.1433965708
4273	0.1433711924
4274	0.1433628989
4275	0.1433460599
4276	0.1433048026
4277	0.1432944428
4278	0.1432848893
4279	0.1432786922
4280	0.1432578878
4281	0.1432433677
4282	0.1432279283
4283	0.1432180888
4284	0.1432042658
4285	0.1431867761
4286	0.1431744808
4287	0.1431543523
4288	0.1431383805
4289	0.143098625
4290	0.1430739856
4291	0.1430694996
4292	0.1430492624
4293	0.1430264204
4294	0.1430150488
4295	0.1430100039
4296	0.1429938015
4297	0.1429748905
4298	0.1429727663
4299	0.1429709353
4300	0.1429559848
4301	0.1429304507
4302	0.1429172188
4303	0.1429024214
4304	0.1428834759
4305	0.1428819364
4306	0.1428745071
4307	0.1428643603
4308	0.1428340382
4309	0.142826277
4310	0.1428190446
4311	0.1428093095
4312	0.1427882575
4313	0.1427829796
4314	0.1427744326
4315	0.1427679701
4316	0.1427631493
4317	0.142762316
4318	0.1427493759
4319	0.1427478184
4320	0.1427305509
4321	0.1427132787
4322	0.1426989615
4323	0.1426812561
4324	0.1426592528
4325	0.1426566798
4326	0.1426478352
4327	0.1426397873
4328	0.1426231643
4329	0.1426152952
4330	0.142604722
4331	0.1425808152
4332	0.1425749822
4333	0.1425630441
4334	0.1425483498
4335	0.1425452478
4336	0.1425325834
4337	0.1425051882
